stop_id,stop_name,stop_lat,stop_lon,location_type
740021668,Näckrosen T-bana,59.366738,17.983280,
740021669,Västra Skogen T-bana,59.347479,18.003989,
740021670,Huvudsta T-bana,59.349546,17.985695,
740021671,Solna strand T-bana,59.354187,17.973982,
740021672,Sundbyberg centrum T-bana,59.360897,17.972211,
740021673,Duvbo T-bana,59.367892,17.964617,
740021674,Rissne T-bana,59.375841,17.939959,
740021675,Hallonbergen T-bana,59.375449,17.969215,
740021676,Husby T-bana,59.410259,17.925637,
740021677,Akalla T-bana,59.414813,17.912797,
740021678,Hjulsta T-bana,59.396170,17.887712,
740021679,Rinkeby T-bana,59.388163,17.928781,
740021680,Hässelby Strand T-bana,59.361286,17.832352,
740021681,Hässelby Gård T-bana,59.366900,17.843769,
740021682,Johannelund T-bana,59.367943,17.857465,
740021683,Vällingby T-bana,59.363249,17.872063,
740021684,Råcksta T-bana,59.354807,17.881820,
740021685,Blackeberg T-bana,59.348353,17.882797,
740021686,Islandstorget T-bana,59.345857,17.894019,
740021687,Ängbyplan T-bana,59.341885,17.907048,
740021688,Åkeshov T-bana,59.342036,17.924900,
740021689,Abrahamsberg T-bana,59.336683,17.952952,
740021690,Stora Mossen T-bana,59.334534,17.966191,
740021691,Skarpnäck T-bana,59.266819,18.133347,
740021692,Bagarmossen T-bana,59.276264,18.131465,
740021693,Kärrtorp T-bana,59.284505,18.114477,
740021694,Björkhagen T-bana,59.291114,18.115521,
740021695,Hammarbyhöjden T-bana,59.294765,18.104550,
740021696,Farsta Strand T-bana,59.235008,18.101737,
740021697,Farsta T-bana,59.243553,18.093284,
740021698,Hökarängen T-bana,59.257922,18.082497,
740021699,Gubbängen T-bana,59.262878,18.082039,
740021700,Tallkrogen T-bana,59.271136,18.085327,
740021701,Skogskyrkogården T-bana,59.279192,18.095499,
740021702,Sandsborg T-bana,59.284787,18.092382,
740021703,Blåsut T-bana,59.290243,18.091063,
740021704,Skärmarbrink T-bana,59.295364,18.090441,
740021705,Gullmarsplan T-bana,59.299116,18.080772,
740021706,Globen T-bana,59.294280,18.077974,
740021707,Enskede Gård T-bana,59.289394,18.070294,
740021708,Sockenplan T-bana,59.283300,18.070591,
740021709,Svedmyra T-bana,59.277638,18.067232,
740021710,Stureby T-bana,59.274598,18.055626,
740021711,Bandhagen T-bana,59.270402,18.049490,
740021712,Högdalen T-bana,59.263797,18.043005,
740021713,Rågsved T-bana,59.256580,18.028135,
740021714,Hagsätra T-bana,59.262728,18.012487,
740021715,Midsommarkransen T-bana,59.301852,18.012036,
740021716,Telefonplan T-bana,59.298321,17.997235,
740021717,Hägerstensåsen T-bana,59.295571,17.979152,
740021718,Västertorp T-bana,59.291379,17.966667,
740021719,Fruängen T-bana,59.285929,17.965006,
740021720,Aspudden T-bana,59.306449,18.001446,
740021721,Örnsberg T-bana,59.305532,17.989200,
740021722,Axelsberg T-bana,59.304361,17.974919,
740021723,Mälarhöjden T-bana,59.300918,17.957282,
740021724,Bredäng T-bana,59.294838,17.933813,
740021725,Sätra T-bana,59.284984,17.921370,
740021726,Skärholmen T-bana,59.277144,17.907005,
740021727,Vårberg T-bana,59.275933,17.890158,
740021728,Vårby Gård T-bana,59.264612,17.884397,
740021729,Masmo T-bana,59.249682,17.880333,
740021730,Fittja T-bana,59.247465,17.860968,
740021731,Alby T-bana,59.239495,17.845328,
740021732,Hallunda T-bana,59.243269,17.825607,
740021733,Norsborg T-bana,59.243791,17.814525,
740021759,Orrön brygga,59.180419,18.700156,
740021760,Sand (Nämdö) brygga,59.182285,18.692946,
740021839,Djuröbron,59.290407,18.666725,
740021967,Trosaland kyrka,58.939692,17.519906,
740022457,Bunkvik (Nämdö) brygga,59.177398,18.669889,
740022758,Ängsholmen (Nämdö) brygga,59.172630,18.655931,
740022832,Uvö brygga,59.174841,18.648888,
740022927,Sunnansund brygga,59.170994,18.639173,
740022928,Södertälje Astrabacken,59.200984,17.622375,
740022929,Södertälje Chassiporten,59.172183,17.644529,
740022932,Åda,58.928475,17.535552,
740023061,Mörtö brygga,59.162466,18.629023,
740023096,Mörtö Södra brygga,59.152779,18.615984,
740023121,Gatan brygga,59.294312,18.756940,
740023139,Upplands Väsby Scandic Hotel,59.514940,17.922326,
740023150,Köpmanholm skola,59.655448,18.929412,
740023174,Åkers Runö station,59.480850,18.268593,
740023190,Kungens Kurva IKEA,59.271023,17.914066,
740023240,Långvik (Runmarö) brygga,59.296183,18.771853,
740023254,Järva krog,59.378411,18.013223,
740023264,Skarprunmarn Västra brygga,59.305482,18.814417,
740023418,Södertälje Kämpeväge,59.197156,17.588899,
740023503,Barnens ö gård,59.919605,18.921443,
740023574,Ekerö Tappström,59.291402,17.809046,
740023593,Hasselkobben brygga,59.314591,18.833022,
740023844,Stockholm Central Vasagatan,59.331140,18.058485,
740023852,Fridensborgsvägen,59.381557,17.993839,
740023962,Lidingö Aga station,59.346623,18.155018,
740023963,Lidingö Baggeby station,59.356882,18.133778,
740023964,Brevik,59.348298,18.203612,
740023965,Lidingö Skärsätra station,59.343346,18.170369,
740023966,Gåshaga brygga station,59.356866,18.234135,
740023999,Stockholm Strandvägskajen,59.331747,18.079860,
740024028,Hasselö brygga,59.316597,18.844850,
740024039,Mjölkkilen brygga,59.302497,18.843170,
740024057,Idholmen brygga,59.298629,18.857613,
740024064,Solö brygga,59.674406,18.764986,
740024117,Harö brygga,59.338971,18.900252,
740024180,Hagede brygga,59.346000,18.898940,
740024222,Koviksudde brygga,59.363224,18.343098,
740024224,Tyresö Trinntorp brygga,59.229751,18.360549,
740024238,Hålluddens trafikplats,59.312403,18.366432,
740024293,Hågelby,59.220350,17.833378,
740024294,Stämmarsund,59.634262,18.923947,
740024295,Tvetaberg,59.156264,17.602749,
740024296,Låssa kyrkväg,59.505577,17.576548,
740024297,Bogesund gård,59.392563,18.280460,
740024299,Tyresö kyrka,59.236792,18.297592,
740024300,Tyresö slott,59.239265,18.298824,
740024301,Grinda Södra bryggan,59.407287,18.553135,
740024302,Gällnö brygga,59.390409,18.639300,
740024314,Arholma brygga,59.851245,19.107647,
740024315,Grinda Norra bryggan,59.419044,18.558635,
740024316,Berg brygga,59.406267,18.888226,
740024317,Stämmarsund (Blidö) brygga,59.636377,18.920773,
740024370,Visinge station,59.462738,18.063197,
740024371,Lahäll station,59.424035,18.074083,
740024372,Enebyberg station,59.425587,18.051294,
740024384,Bjurön brygga,59.439055,18.439775,
740024530,Ekerö Ekebyhov,59.288925,17.806074,
740024531,Kaggeholm slott,59.282856,17.664198,
740024532,Sånga Säby,59.367943,17.649991,
740024548,Skokloster Jättens väg,59.694843,17.607915,
740024552,Bålsta Åkerby vägskäl,59.567099,17.505178,
740024553,Bålsta Gyproc,59.548005,17.525650,
740024554,Bålsta Kalmarsand,59.553143,17.552584,
740024584,Smara vägskäl,59.894302,18.423768,
740024603,Lillsved,59.411617,18.494428,
740024604,Boda brygga,59.369825,18.605079,
740024637,Losten brygga,59.453975,18.445893,
740024640,Storkrån brygga,59.454767,18.455093,
740024641,Lilla Saxaren brygga,59.451444,18.472331,
740024661,Svanberga Norra,59.843167,18.667927,
740024662,Brunna Emaljstigen,59.509790,17.749073,
740024663,Brunn,59.281596,18.427001,
740024684,Årsta Valla Torg Spårv,59.295017,18.048425,
740024780,Ekeby Lillängsvägen,59.252521,17.515810,
740024782,Engarn,59.417535,18.311197,
740024783,Sticklinge,59.386161,18.105736,
740024784,Lidingö Rudboda torg,59.374862,18.176575,
740024787,Universitetet station,59.365189,18.050820,
740024788,Lidingö Torsvik station,59.361908,18.117798,
740024789,Lidingö Bodal station,59.353656,18.138445,
740024790,Lidingö Larsberg station,59.350483,18.146141,
740024791,Lidingö Kottla station,59.344433,18.179727,
740024792,Brevik Högberga Spårv,59.343938,18.193090,
740024793,Käppala station,59.352730,18.217941,
740024794,Käppala Talludden station,59.355412,18.222493,
740024795,Bråvallavägen station,59.405600,18.060591,
740024796,Vendevägen station,59.399922,18.067980,
740024797,Östberga station,59.404245,18.073975,
740024798,Galoppfältet station,59.446760,18.083540,
740024799,Ensta station,59.451946,18.063606,
740024800,Bällsta station,59.523127,18.071987,
740024801,Molnby station,59.556561,18.084742,
740024802,Frösunda station,59.624240,18.170431,
740024803,Ekskogen station,59.639094,18.226989,
740024804,Tunagård station,59.469327,18.307408,
740024805,Täljö station,59.472418,18.233493,
740024806,Henriksdal station,59.312275,18.108156,
740024810,Östervik station,59.295106,18.235683,
740024811,Ringvägen station,59.283124,18.302206,
740024813,Hästhagen Östervägen,59.299211,18.164267,
740024814,Äppelviken Alléparken Spårv,59.328952,17.973551,
740024815,Äppelviken Klövervägen,59.324534,17.974078,
740024816,Smedslätten Spårv,59.320897,17.964360,
740024817,Ålsten Ålstensgatan Spårv,59.323443,17.956474,
740024818,Höglandstorget Spårv,59.323319,17.940021,
740024819,Olovslund Spårv,59.327905,17.935231,
740024820,Nockeby torg Spårv,59.328987,17.928304,
740024821,Älta centrum,59.256440,18.175533,
740024822,Grisslinge,59.313316,18.448837,
740024823,Stavsnäs by,59.287229,18.689474,
740024824,Skärgårdsstad Fritz Janssons v,59.486770,18.412468,
740024851,Svinninge Gård,59.457522,18.270335,
740024852,Nacka Strand,59.316391,18.160275,
740024853,Jarlaberg,59.315569,18.169476,
740024870,Väsbystrand brygga,59.499356,18.550955,
740024871,Mjölkö brygga,59.465153,18.418319,
740024872,Svartsö Norra brygga,59.458710,18.676935,
740024873,Ingmarsö Södra brygga,59.465459,18.750978,
740024874,Södra Stavsudda brygga,59.388257,18.810466,
740024875,Nåttarö brygga,58.881196,18.110591,
740024876,Rånö brygga,58.919054,18.177884,
740024877,Ålö brygga,58.920027,18.191860,
740024879,Rödlöga brygga,59.594166,19.172312,
740024880,Svartlöga brygga,59.580133,19.066976,
740024881,Söderöra brygga,59.627373,19.011754,
740024883,Edö brygga,59.466694,18.632892,
740024884,Alsvik brygga,59.437775,18.657210,
740024885,Norrsund (Blidö) brygga,59.648842,18.938220,
740024886,Tjockö Ångbåtsbrygga,59.745761,19.112036,
740024913,Norra Stavsudda brygga,59.404270,18.780033,
740024918,Årsta Linde Spårv,59.293711,18.063682,
740024919,Årsta Årstafältet Spårv,59.296343,18.039716,
740024920,Årstaberg station,59.299235,18.030232,
740024921,Årsta Årstadal Spårv,59.306498,18.025561,
740024922,Liljeholmen Trekanten Spårv,59.314164,18.018349,
740024923,Gröndal Spårv,59.315772,18.010356,
740024924,Stockholm Stora Essingen,59.324775,17.992982,
740024925,Alvik Strand Spårv,59.327687,17.982098,
740024926,Stockholm Sickla Kaj,59.302774,18.103616,
740024927,Stockholm Sickla Udde,59.306248,18.108768,
740024928,Stockholm Mårtensdal,59.302662,18.088015,
740024929,Stockholm Luma,59.304185,18.095897,
740024936,Möjaström brygga,59.404061,18.874742,
740024940,Bullandö,59.302177,18.648500,
740024941,Kopparmora,59.339684,18.583609,
740024942,Saltarö strand,59.340210,18.610606,
740024967,Ådö,59.468104,17.591524,
740024968,Smidö,59.475620,17.560316,
740024969,Björkvik brygga,59.220940,18.539836,
740025022,Glyxnäs brygga,59.587490,18.851434,
740025023,Vagnsunda (Yxlan) brygga,59.575515,18.784376,
740025041,Skottsila (Knivsta),59.696183,17.781800,
740025063,Furusund brygga,59.658237,18.916393,
740025406,Trosa hamn,58.891302,17.552917,
740025716,Skeppsdalsström,59.305226,18.484355,
740025718,Sjöberg,59.427124,17.999441,
740025721,Långvik,59.241902,18.511554,
740025722,Ängsvik,59.362297,18.517195,
740025723,Styrsvik brygga,59.280165,18.731493,
740025887,Häggvik södra,59.439457,17.933563,
740025893,Norrtälje Flygfyren,59.752706,18.693752,
740025901,Vickeby södra (Knivsta),59.693245,17.769371,
740025927,Norrtälje Vårdbo servicehus,59.765294,18.729687,
740025944,Kungsberga Konsum,59.404721,17.632054,
740025949,Norrtälje Norrköp,59.766113,18.714658,
740026053,Söderberga Svanhagen,59.324537,17.747869,
740026077,Solna strand Huvudstaleden,59.352196,17.975420,
740026084,Bosön,59.380204,18.183565,
740026202,Stora Saxaren brygga,59.450271,18.483104,
740026203,Bernhardsro brygga,59.427434,18.419183,
740026544,Hasseludden,59.347235,18.243469,
740026545,Kummelnäs,59.352374,18.273911,
740026591,Ålstäket,59.313139,18.455376,
740027338,Hall,59.168231,17.676670,
740027339,Håga (Hall),59.164176,17.710443,
740029220,Björknäs brygga,59.427471,18.424527,
740029469,Skäggaudd brygga,59.423808,18.424914,
740030017,Hemfosa station,59.068877,17.976403,
740030026,Krigslida station,59.109617,18.067503,
740030035,Nynäshamn Nynäs havsbad,58.896708,17.942139,
740030036,Nynäsgård station,58.913368,17.942508,
740030043,Segersäng station,59.029087,17.926515,
740030088,Tunavägen,59.527402,18.084382,
740030092,Tibble (Vassunda) (Knivsta),59.688383,17.750989,
740030095,Vallentuna Karlbergsskolan,59.524687,18.078349,
740030097,Björksta,59.519824,18.079170,
740030099,Kullaberg,59.519570,18.087547,
740030101,Fågelsångsvägen,59.515156,18.090907,
740030115,Musseronvägen,59.512485,18.090602,
740030351,Uthamra,59.509968,18.054532,
740030374,Södertälje Bovallsvägen,59.207158,17.662114,
740030389,Lilla Betsö brygga,59.428690,18.433152,
740030450,Stora Isskär brygga,59.427367,18.439501,
740030451,Halleberg brygga,59.425973,18.460015,
740030452,Skärmaräng brygga,59.420410,18.467668,
740030453,Vårholma brygga,59.424205,18.471844,
740030454,Vårlunda brygga,59.423437,18.483046,
740030455,Sippsö brygga,59.421933,18.493731,
740030681,Lillsved brygga,59.413149,18.496347,
740031090,Edinsvägen övre,59.313316,18.195000,
740031101,Viggsö brygga,59.408663,18.535066,
740032422,Karklö brygga,59.416520,18.629711,
740032922,Jakobsbergs sjukhus (entrén),59.422511,17.845313,
740033206,Arlanda terminal 4 buss,59.647811,17.928614,
740033547,Trångholmen brygga,59.428816,18.647095,
740033803,Hjälmö brygga,59.419618,18.677871,
740033826,Trädgårdarna brygga,59.431508,18.675934,
740033934,Skälvik (Svartsö) brygga,59.443831,18.680841,
740033967,Karlshem brygga,59.434248,18.689355,
740033971,Lådna brygga,59.433839,18.702156,
740033978,Träskökvarn brygga,59.442026,18.699911,
740033984,Gistholmen brygga,59.451686,18.746357,
740033989,Söderboudd brygga,59.455428,18.739713,
740033996,Hägerö brygga,59.397782,18.617319,
740034016,Galtholmen brygga,59.384812,18.687320,
740034023,Gällnönäs brygga,59.396544,18.705858,
740034024,Puttisholmen brygga,59.376707,18.632454,
740034025,Ängsholmen (Vindö) brygga,59.379888,18.650163,
740034051,Sollenkrokaö brygga,59.377894,18.707627,
740034052,Arbodaö brygga,59.377595,18.729851,
740034054,Ytterö brygga,59.382810,18.771779,
740034057,Träskö-Gåln brygga,59.384718,18.772439,
740034107,Stockholm Blockhusudden brygga,59.320915,18.151399,
740034161,Södra Träskö brygga,59.382799,18.790792,
740034238,Korsö (Möja) brygga,59.382017,18.813857,
740034245,Granholmen brygga,59.372875,18.877344,
740034248,Södermöja brygga,59.403722,18.874253,
740034313,Löka brygga,59.410685,18.895870,
740034318,Ramsmora brygga,59.423996,18.909582,
740034382,Nynäshamn Nynäs gods,58.920397,17.923598,
740034440,Långvik (Möja) brygga,59.442913,18.920912,
740034441,Dragedet brygga,59.443189,18.886190,
740034444,Söderholm brygga,59.387061,18.807402,
740034448,Näsudden (Utö) brygga,58.961912,18.293512,
740034449,Spränga (Utö) brygga,58.957564,18.294467,
740034450,Ängsö brygga,59.194928,18.442135,
740034451,Gränö brygga,59.191276,18.454754,
740034452,Kalvholmen brygga,59.188855,18.452361,
740034455,Jutholmen brygga,59.125397,18.410005,
740034456,Aspö (Dalarö) brygga,59.117005,18.411953,
740034457,Stora Segelholmen brygga,59.113661,18.413446,
740034458,Dalarö Skans brygga,59.112677,18.391227,
740034459,Fåglarö brygga,59.104364,18.399627,
740034466,Aspö (Utö) brygga,58.901491,18.147609,
740034467,Norrö brygga,58.905088,18.149831,
740034471,Ornöboda brygga,59.111796,18.483824,
740034472,Söderviken (Ornö) brygga,59.102470,18.484005,
740034473,Fiversätraö brygga,59.071114,18.516466,
740034474,Mefjärd brygga,59.062100,18.480406,
740034475,Ornö Kyrka brygga,59.052581,18.433814,
740034478,Rögrund brygga,59.165812,18.584237,
740034479,Edesön brygga,59.150190,18.456787,
740034480,Telegrafholmen brygga,59.292497,18.913677,
740034482,Eknö brygga,59.305669,18.850814,
740034484,Stockholm Ropsten brygga,59.359735,18.099463,
740034486,Stockholm Slussen kajen,59.322430,18.075496,
740034489,Granholmen brygga,59.376259,18.308486,
740034490,Edlunda brygga,59.375078,18.318518,
740034491,Furuholmen brygga,59.372246,18.336310,
740034492,Kalvholmen brygga,59.377831,18.364904,
740034493,Risberga brygga,59.370289,18.362559,
740034494,Vasholmen brygga,59.384211,18.343574,
740034497,Stora Ekholmen brygga,59.393015,18.344796,
740034498,Fredriksberg brygga,59.400398,18.333690,
740034499,Kastellet brygga,59.402248,18.359947,
740034505,Norehill brygga,59.384041,18.393855,
740034506,Ramsö brygga,59.390443,18.398886,
740034507,Vegabryggan,59.391188,18.406567,
740034508,Ramsöberg brygga,59.384495,18.418834,
740034509,Knutsholmen brygga,59.376436,18.435040,
740034511,Hästholmen brygga,59.364994,18.440822,
740034512,Skogsö Södra brygga,59.368266,18.442924,
740034513,Skogsö Udde brygga,59.366412,18.434651,
740034514,Stegesund brygga,59.413355,18.367884,
740034515,Skarpöborg brygga,59.413972,18.371666,
740034516,Edholma brygga,59.412152,18.352237,
740034517,Ytterby (Resarö) brygga,59.424996,18.355863,
740034518,Vikingsborg brygga,59.422016,18.360344,
740034519,Karlsudd brygga,59.381870,18.331870,
740034520,Rindö Västra brygga,59.403115,18.365244,
740034521,Storholmen södra brygga,59.393519,18.134388,
740034522,Storholmen östra brygga,59.396897,18.144323,
740034523,Frösvik brygga,59.403035,18.154097,
740034526,Storholmen Norra brygga,59.398612,18.135337,
740034528,Ljungbergsgårdens vägskäl,59.366110,18.421097,
740034529,Orrlunda (Tynningö) brygga,59.376895,18.406792,
740034530,Själbottna brygga,59.566084,18.784374,
740034532,Brokholmen brygga,59.588962,18.832525,
740034534,Alsvik (Yxlan) brygga,59.599629,18.851292,
740034535,Bruket (Blidö) brygga,59.604195,18.867709,
740034536,Yxlövik (Yxlan) brygga,59.615947,18.870640,
740034537,Almvik (Blidö) brygga,59.621336,18.890565,
740034538,Duvnäs (Yxlan) brygga,59.627653,18.893539,
